ID|N_MIEMBRO|BHCH03|BHCH04|BHCH05|BHCH06|BHCH07|BHCH08|BHCH09|BHCH10_01|BHCH10_02|BHCH10_99|BHCH11|BHCH12|BHCH13|BHCH14_01|BHCH14_02|BHCH14_03|BHCH14_04|BHCH14_05|BHCH14_06|BHCH14_07|BHCH14_99|BHCH15|BHDC|SELECCIONADO_BI|BHSL01|BHSL02|BHSL03|BHSL04|BHSL05|BHSL06|BHSL07|BHSL08|BHSL09|BHSL10|BHSL11|BHSL12|BHTV01|BHDC01_01|BHDC01_02|BHDC01_03|BHDC01_04|BHDC01_05|BHDC01_06|BHDC01_07|BHDC01_08|BHDC02_01|BHDC02_02|BHDC02_03|BHDC02_04|BHDC02_05|BHDC02_06
153598|2|62|2|1|3|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
107287|1|46|1|2|4|3|2|||||6|2|4|2|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
107287|2|14|3|2|4|6|1|1|4|0||6|2|2|2|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
164403|1|48|1|2|4|2|2|||||4|1||2|2|2|2|2|2|||2|0|0|1|1||||||3|2||2|2|2||||||||||||||
164403|2|40|2|1|3|2|2|||||4|1||2|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
164403|3|19|3|1|3|6|1|1|4|0||9|2|2|2|2|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
123660|1|60|1|2|4|2|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||1||||||||||||||
123660|2|55|2|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
119767|1|56|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
119767|2|55|2|1|3|2|2|||||9|2|4|1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||1||||||||||||||
119767|3|23|3|2|4|6|2|||||6|1||2|2|1|2|2|2|||2|0|0|1|1||||||4|2||2|1|2||||||||||||||
119767|4|24|3|1|3|6|1|1|6|0||9|2|4|1|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
151777|1|74|1|1|3|6|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
136086|1|51|1|1|3|3|2|||||4|1||1|2|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
177533|1|19|1|2|4|1|2|||||6|1||2|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
177533|2|18|2|1|3|1|2|||||6|2|1|2|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
177533|3|1|3|2||6|3||||||||2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
116031|1|30|1|1|3|3|2|||||6|1||||||||98||2|0|1|2||3|||1|||||||2||||||||||||||
116031|2|11|3|1||6|1|1|5|0||4|2|5|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
116031|3|5|3|2||6|1|1|4|30||3|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
127350|1|44|1|2|4|2|2|||||9|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
127350|2|34|2|1|3|2|1|1|4|0||6|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
127350|3|11|3|2||6|1|1|5|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
127350|4|7|3|1||6|1|1|5|0||4|2|2|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
110295|1|39|1|1|3|1|2|||||6|2|2|2|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
110295|2|39|2|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
141263|1|64|1|2|4|1|2|||||4|2|4|2|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
141263|2|46|2|1|3|1|2|||||4|2|4|2|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
141263|3|19|3|2|4|6|1|1|4|0||6|2|4|2|2|2|2|2|2|||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
141263|4|10|3|1||6|1|1|4|0||4|2|4|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
141263|5|8|3|2||6|1|1|4|0||4|2|1|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
144202|1|65|1|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
144202|2|67|2|2|4|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
106950|1|32|1|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|1|1||2|2||||||||||||||
106950|2|15|3|1|3|6|1|1|5|0||6|2|3|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
106950|3|10|3|1||6|1|2|7|0||4|2|0||||||||99||1|0||||||||||||||2|1|2|2|2|2|2|||||||
168114|1|53|1|2|4|2|2|||||6|2|4|1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
168114|2|52|2|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
195409|1|34|1|1|3|1|2|||||6|1||1|2|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
195409|2|40|2|2|4|1|2|||||6|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
195409|3|15|3|1|3|6|1|1|4|15||6|2|3|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
195409|4|12|3|2||6|1|1|4|0||4|2|5|1|2|2|2|2|2||||1|0||||||||||||||99|99|99|99|1|99|99|||||||
195409|5|6|3|2||6|1|1|4|0||3|2|0|1|2|2|2|2|2||||1|0||||||||||||||99|99|99|99|1|99|99|||||||
149795|1|32|1|1|4|6|1|1|5|0||8|2|0|2|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
149795|2|52|7|1|3|3|2|||||8|2|1|2|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
149795|3|12|3|2||6|1|1|5|0||6|2|0|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
149795|4|9|3|1||6|1|1|4|0||4|2|3|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
149795|5|6|3|2||6|1|1|3|40||3|2|1|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
159580|1|32|1|2|4|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
127706|1|65|1|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
127706|2|24|3|2|4|6|2|||||6|1||||||||98||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
127706|3|20|3|2|4|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
127706|4|7|6|2||6|1|1|5|0||4|2|1|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
133165|1|61|1|2|4|2|2|||||6|2|4|2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
133165|2|51|2|1|3|2|2|||||6|2|3|1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
133165|3|21|3|2|4|6|1|1|2|0||9|2|1|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
133165|4|18|3|1|3|6|1|1|4|0||6|2|4|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
185412|1|51|1|1|3|2|2|||||6|1||2|2|2|1|2|2|||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
185412|2|58|2|2|4|2|2|||||6|1||2|2|2|1|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
185412|3|24|3|2|4|6|1|1|4|0||9|2|0|2|2|2|1|2|2|||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
185412|4|23|3|2|4|6|2|||||6|1||2|2|2|1|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
185412|5|19|3|1|3|6|1|1|6|0||9|2|0|2|2|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
127653|1|54|1|2|4|2|2|||||6|1||2|2|2|2|2|2|||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
127653|2|57|2|1|3|2|1|1|4|0||6|2|2|2|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
127653|3|30|3|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
159212|1|55|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||5||5|||2|2||1||2||||||||||||||
159212|2|54|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
163198|1|33|1|2|4|1|2|||||6|1||||||||98||2|0|1|1|1||||||3|2||2|2|2||||||||||||||
163198|2|31|2|1|3|1|2|||||6|1||2|2|2|2|2|2|||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
163198|3|12|3|1||6|1|1|4|0||6|2|0|2|2|2|2|2|2||||1|0||||||||||||||2|1|2|2|1|2|2|||||||
163198|4|7|3|2||6|1|1|3|0||4|2|1|2|2|2|2|2|2||||1|0||||||||||||||1|1|2|2|1|2|2|||||||
183311|1|87|1|2|4|2|2|||||6|1||2|1|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
183311|2|81|2|1|3|2|2|||||6|2|3|2|1|2|1|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
131718|1|33|1|2|4|1|2|||||9|1||2|2|2|1|2|2|||2|0|1|1|1||||||4|1|1||1|2||||||||||||||
131718|2|33|2|1|3|1|2|||||9|1||2|2|2|1|2|2|||2|0|0|1|1||||||2|1|1||1|2||||||||||||||
131718|3|11|3|1||6|1|2|8|0||4|2|5|2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|1|2|2|2|1
131718|4|2|3|1||6|1|2|4|0||1|||2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
131718|5|0|3|2||6|3||||||||2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|1
127847|1|56|1|1|3|6|2|||||4|1||1|2|2|2|2|2|||1|1|1|1|1||||||4|3||1||2|2|2|2|2|1|2|2|||||||
131225|1|45|1|2|4|2|2|||||10|1||2|2|2|1|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
131225|2|39|2|1|3|2|1|2|2|0||10|1||2|2|2|1|2|2|||2|0|0|1|1||||||1|2||1||1||||||||||||||
131225|3|6|3|2||6|1|2|8|0||3|2|0|2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
131225|4|3|3|1||6|1|2|4|0||2|||2|2|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
165006|1|72|1|2|4|1|2|||||6|1||1|2|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
165006|2|63|2|1|3|1|2|||||6|1||1|2|2|1|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
137412|1|74|1|2|4|1|2|||||8|1||1|1|1|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
137412|2|73|2|1|3|1|2|||||8|1||1|1|1|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
163401|1|54|1|2|4|2|2|||||8|2|3|2|2|2|1|2|2|||2|0|0|1|1||||||1|1|2||1|2||||||||||||||
163401|2|48|2|1|3|2|2|||||6|1||2|2|2|1|2|2|||2|0|1|1|1||||||1|1|2||1|2||||||||||||||
163401|3|18|3|1|3|6|1|2|4|0||6|2|5|2|2|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
163401|4|15|3|2|4|6|1|2|4|0||6|2|2|2|2|2|1|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
126619|1|57|1|1|3|2|2|||||8|1||1|2|1|2|2|2|||2|0|0|1|1||||||1|1|2||2|1||||||||||||||
126619|2|60|2|2|4|2|2|||||9|1||1|2|1|2|2|2|||2|0|0|1|1||||||2|1|1||1|1||||||||||||||
126619|3|22|3|1|3|6|1|1|4|0||9|2|3|1|2|1|2|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
126619|4|25|3|1|3|6|2|||||6|1||1|2|1|2|2|2|||1|1|1|1|1||||||1|2||1||1|2|2|2|2|1|2|2|||||||
104162|1|47|1|2|4|2|2|||||10|1||1|2|2|1|2|2|||2|0|0|1|1||||||99|2||1||1||||||||||||||
104162|2|47|2|1|3|2|1|2|5|30||8|2|1|1|2|2|1|2|2|||2|0|1|2||1|1|||||||||1||||||||||||||
104162|3|19|3|2|4|6|1|2|6|0||9|2|1|1|2|2|1|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
104162|4|22|3|2|4|6|1|2|5|0||9|2|0|1|2|2|1|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
104162|5|16|3|2|4|6|1|2|4|0||6|2|4|1|2|2|1|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
104162|6|10|3|1||6|1|2|8|0||4|2|3|1|1|2|1|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
112359|1|50|1|1|3|6|2|||||6|2|2|2|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
112359|2|19|3|1|3|6|1|1|4|0||6|2|1|2|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
128719|1|50|1|2|4|6|2|||||4|2|99|2|2|2|2|2|2|||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
128719|2|19|3|2|4|6|2|||||6|2|1|2|1|2|2|2|2|||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
118200|1|55|1|2|4|2|2|||||4|2|2|2|2|2|2|2|2|||2|0|0|1|1||||||4|1|2||2|2||||||||||||||
118200|2|52|2|1|3|2|2|||||4|1||2|2|2|2|2|2|||2|0|1|1|1||||||4|1|2||2|2||||||||||||||
118200|3|18|3|1|3|6|1|1|5|0||6|2|3|2|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
128343|1|85|1|2|4|5|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
141088|1|47|1|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
141088|2|48|2|1|3|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
141088|3|19|3|2|4|6|1|1|4|0||9|2|0|1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
141088|4|14|3|1|3|6|1|2|5|0||6|2|2|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
141088|5|5|3|2||6|1|1|4|0||3|2|0|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
189879|1|81|1|1|3|6|2|||||4|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
138220|1|65|1|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||5||7|||1|2||1||2||||||||||||||
138220|2|31|3|2|4|6|2|||||6|2|0|2|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
138220|3|25|3|1|3|6|2|||||7|2|2|2|2|2|2|2|2|||2|0|1|2||3|||2|3||||||2||||||||||||||
138220|4|18|6|2|4|6|1|1|4|0||6|2|1|2|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
138220|5|9|6|1||6|1|1|4|0||4|2|2|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
138220|6|0|6|2||6|3||||||||2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
129013|1|38|1|1|3|3|2|||||6|1||2|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
129013|2|19|3|1|3|6|2|||||6|1||2|2|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
129013|3|15|3|1|3|6|1|1|5|0||6|2|2|2|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
129013|4|10|3|2||6|1|1|4|0||4|2|4|2|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
103183|1|33|1|2|4|2|2|||||6|1||||||||98||2|0|1|1|1||||||2|2||1||2||||||||||||||
103183|2|36|2|1|3|2|2|||||6|1||||||||98||2|0|0|2||2|2|||||||||2||||||||||||||
103183|3|3|3|2||6|3||||||||||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
177908|1|48|1|1|3|6|2|||||6|2|3|||||||98||2|0|1|1|1||||||4|1|2||2|2||||||||||||||
177908|2|16|3|1|3|6|1|2|5|0||6|2|4|||||||98||2|0|0|2||2|3|||||||||2||||||||||||||
178156|1|28|1|1|3|1|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|3||1||2||||||||||||||
178156|2|26|2|2|4|1|2|||||6|1||||||||98||2|0|0|1|1||||||3|2||2|2|2||||||||||||||
163084|1|25|1|2|4|1|2|||||8|1||||||||98||2|0|0|1|1||||||3|2||2|2|2||||||||||||||
163084|2|25|2|1|3|1|2|||||8|1||||||||98||2|0|1|2||2|1|||||||||2||||||||||||||
163084|3|5|3|2||6|1|1|4|0||3|2|99|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
163084|4|1|3|1||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
161876|1|24|1|1|3|3|2|||||6|2|4|||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
161876|2|30|9|2|4|6|2|||||6|2|4|||||||98||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
161876|3|10|3|2||6|1|1|4|0||4|2|4|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
161876|4|8|3|1||6|1|1|4|0||4|2|3|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
160162|1|38|1|1|3|2|2|||||6|1||||||||98||2|0|1|2||2|1|||||||||2||||||||||||||
160162|2|48|2|2|4|2|2|||||6|1||||||||98||2|0|0|1|1||||||99|2||1||99||||||||||||||
160162|3|13|3|2||6|1|1|2|0||6|2|2|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
160162|4|11|3|1||6|1|1|2|0||4|2|5|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
148105|1|61|1|1|3|5|2|||||4|2|4|2|2|2|2|2|1|||2|0|1|2||2|1|||||||||2||||||||||||||
148105|2|40|3|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
148105|3|16|3|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||99|2||2|2|99||||||||||||||
148105|4|21|3|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
148105|5|17|3|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||1|1|2||2|2||||||||||||||
148105|6|4|6|1||6|3||||||||||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
129155|1|67|1|1|3|2|2|||||6|2|4|2|1|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
129155|2|16|3|1|3|6|2|||||4|1||||||||98||2|0|0|1|1||||||99|2||2|2|99||||||||||||||
129155|3|69|2|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
129155|4|8|3|1||6|1|1|||99|4|2|2|||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
171743|1|50|1|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|2||3|||1|||||||2||||||||||||||
171743|2|46|2|2|4|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
171743|3|20|3|1|3|6|1|1|3|0||9|2|2|1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
171743|4|18|3|1|3|6|1|2|4|0||8|2|0|1|2|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
171743|5|10|3|2||6|1|1|4|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
120436|1|63|1|2|4|2|2|||||4|1||||||||98||2|0|0|2||2|3|||||||||2||||||||||||||
120436|2|67|2|1|3|2|2|||||6|2|4|||||||98||2|0|1|2||2|3|||||||||2||||||||||||||
117760|1|45|1|2|4|1|2|||||4|2|99|||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117760|2|27|2|1|3|1|2|||||6|2|3|||||||98||2|0|1|2||5||1|||1|2||2|2|2||||||||||||||
117760|3|13|3|2||6|99||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
117760|4|13|3|1||6|1|1|4|0||6|2|2|||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
117760|5|11|3|1||6|1|1|4|0||4|2|5|||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
117760|6|8|3|1||6|1|1|4|0||4|2|2|||||||98|||1|0||||||||||||||1|2|2|2|1|2|2|||||||
117760|7|7|4|1||6|1|1|4|0||4|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
148073|1|56|1|1|3|2|2|||||6|1||||||||98||2|0|0|2||3|||2|3||||||2||||||||||||||
148073|2|59|2|2|4|2|2|||||6|1||||||||98||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
148073|3|24|3|2|4|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
148073|4|24|3|2|4|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
148073|5|23|3|2|4|6|1|1|3|0||9|2|3|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
158944|1|59|1|1|3|5|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
177493|1|50|1|1|3|1|2|||||6|1|||||||||99|2|0|0|1|1||||||99|2||1||99||||||||||||||
177493|2|47|2|2|4|1|99||||||||||||||98||2|0|1|1|1||||||2|1|1||2|2||||||||||||||
177493|3|19|3|2|4|6|1|1|4|0||9|2|0|||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
177493|4|16|3|2|4|6|1|1|5|0||6|2|4|||||||98||2|0|0|2||2|3|||||||||2||||||||||||||
177493|5|21|3|1|3|6|1|1|3|0||9|2|99|||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
177493|6|25|3|1|3|6|1|1|||99|9|2|99|||||||98||2|0|0|1|1||||||99|2||2|2|2||||||||||||||
147958|1|49|1|2|4|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
147958|2|48|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||1|1|1|2||1|3|||||||||2|2|2|2|2|1|2|2|||||||
160987|1|43|1|1|3|3|1|1|3|0||9|2|99|1|2|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
160987|2|25|3|1|3|6|1|1|2|0||9|2|0|1|2|2|2|2|2|||2|0|0|1|2||||||99|1|2||2|1||||||||||||||
160987|3|22|3|2|4|6|2|||||5|2|8|1|2|2|2|2|2|||2|0|1|1|1||||||3|1|2||2|2||||||||||||||
160987|4|19|3|2|4|6|1|1|6|0||6|2|5|1|2|2|2|2|2|||2|0|0|1|2||||||1|2||2|2|2||||||||||||||
160987|5|14|3|2|4|6|1|1|6|0||6|2|3|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
160987|6|64|7|1|3|4|99||||||||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
177520|1|58|1|1|3|3|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||4|1|2||2|2||||||||||||||
177520|2|12|6|2||6|1|1|5|15||6|2|0|2|2|2|2|1|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
148764|1|60|1|1|3|5|2|||||6|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||1||||||||||||||
148764|2|36|3|1|3|6|1|1|||99|8|2|0|||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
148764|3|14|6|2|4|6|1|2|5|0||6|2|2|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
137177|1|44|1|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||1||||||||||||||
137177|2|21|3|2|4|6|2|||||6|1||||||||98||2|0|1|1|1||||||1|2||2|2|1||||||||||||||
137177|3|26|3|2|4|6|2|||||9|2|0|1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||1||||||||||||||
137177|4|39|9|1|3|6|2|||||98|1||2|2|2|2|2|1|||1|1|0|2||2|3|||||||||2|1|2|2|2|2|2|2|||||||
184475|1|71|1|2|4|2|3||||||||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
184475|2|60|2|1|3|2|3||||||||||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
152717|1|56|1|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|1|2||2|3|||||||||1||||||||||||||
152717|2|62|2|2|4|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
106972|1|50|1|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|2||4|||2|3||||||2||||||||||||||
106972|2|54|2|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
106972|3|17|3|1|3|6|1|1|5|0||6|2|3|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
106972|4|10|6|2||6|1|1|5|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
106972|5|22|3|2|4|6|2|||||6|1||||||||98||2|0|0|1|1||||||4|2||2|2|2||||||||||||||
106972|6|8|6|1||6|1|1|5|0||4|2|2|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
106972|7|28|3|2|4|3|2|||||7|2|2|1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
117008|1|48|1|1|3|3|2|||||6|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||1|3||1||2||||||||||||||
117008|2|26|3|1|3|6|1|1|6|0||8|2|99|||||||98||2|0|0|1|1||||||99|2||2|2|1||||||||||||||
117008|3|26|3|1|3|6|1|1|8|0||9|2|99|||||||98||2|0|1|1|1||||||2|2||2|2|2||||||||||||||
117008|4|13|3|2||6|1|1|11|0||6|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
166402|1|66|1|1|3|4|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||3|||1|||||||2||||||||||||||
126831|1|57|1|2|4|3|2|||||6|2|5|||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
